date,day_of_week,hour,meal_period,weather,promo_active,guests,servers_on_shift,kitchen_staff,wait_time_minutes,table_turn_time,avg_ticket,revenue,customer_satisfaction,complaints
2025-02-21,Friday,18,Dinner,Cloudy,1,55,8,5,32.4,84.2,23.38,1346.49,2.6,3
2025-04-15,Tuesday,17,Dinner,Cloudy,1,27,3,2,21.8,87.6,18.61,539.4,3.3,2
2025-02-11,Tuesday,11,Lunch,Sunny,1,55,9,3,28.7,95.1,24.33,1527.87,2.5,1
2025-05-21,Wednesday,20,Dinner,Sunny,0,17,3,2,17.5,74.2,26.05,419.14,3.9,0
2025-02-23,Sunday,20,Dinner,Rainy,1,35,5,2,32.5,102.7,15.73,581.99,2.7,1
2025-03-26,Wednesday,14,Lunch,Sunny,0,30,8,2,23.2,70.0,20.22,386.31,4.0,0
2025-01-01,Wednesday,11,Lunch,Sunny,0,23,3,2,30.9,89.0,21.7,813.65,3.1,2
2025-06-21,Saturday,12,Lunch,Sunny,0,35,7,4,22.8,84.8,21.44,612.81,3.5,0
2025-01-29,Wednesday,20,Dinner,Sunny,1,65,10,5,32.0,80.4,28.79,2070.74,2.8,0
2025-02-08,Saturday,12,Lunch,Sunny,0,65,11,5,20.9,92.0,28.61,1872.02,3.2,1
2025-05-11,Sunday,12,Lunch,Sunny,0,43,6,2,31.1,92.6,30.1,1396.05,2.9,4
2025-01-26,Sunday,17,Dinner,Sunny,0,36,5,2,16.4,74.6,19.18,829.65,3.8,0
2025-06-14,Saturday,14,Lunch,Cloudy,0,48,8,4,22.7,87.3,22.5,1277.65,3.1,1
2025-04-27,Sunday,17,Dinner,Sunny,0,44,7,3,23.5,62.6,26.06,1268.45,4.0,0
2025-03-09,Sunday,20,Dinner,Sunny,1,48,7,4,26.4,74.8,15.24,702.09,3.8,3
2025-01-13,Monday,12,Lunch,Sunny,0,51,6,4,22.6,93.7,22.05,1417.19,3.3,3
2025-02-14,Friday,11,Lunch,Rainy,0,59,11,4,20.1,75.1,29.48,1867.62,4.2,2
2025-03-16,Sunday,18,Dinner,Rainy,1,41,7,2,24.2,91.1,29.0,1061.71,2.9,5
2025-06-23,Monday,18,Dinner,Sunny,0,52,9,3,18.9,82.3,16.75,760.72,3.3,0
2025-04-20,Sunday,12,Lunch,Sunny,1,41,7,2,19.8,85.8,17.62,813.52,3.1,0
2025-01-25,Saturday,11,Lunch,Sunny,1,58,10,5,26.7,72.5,10.0,727.27,3.0,1
2025-01-03,Friday,13,Lunch,Sunny,1,47,8,3,17.0,88.3,18.5,870.71,3.9,1
2025-06-19,Thursday,13,Lunch,Sunny,1,58,9,5,24.4,70.4,24.63,1364.73,3.3,0
2025-03-26,Wednesday,18,Dinner,Cloudy,0,34,5,3,23.5,76.9,15.3,556.7,3.3,1
2025-04-23,Wednesday,17,Dinner,Cloudy,0,34,6,3,15.7,89.2,19.29,615.6,4.2,0
2025-01-24,Friday,18,Dinner,Rainy,0,47,7,3,31.4,73.6,22.66,933.86,3.6,0
2025-03-29,Saturday,13,Lunch,Rainy,1,72,11,6,23.7,67.5,20.96,1788.19,3.6,1
2025-01-30,Thursday,19,Dinner,Sunny,1,38,5,5,22.9,74.1,18.02,593.37,4.0,0
2025-04-13,Sunday,20,Dinner,Sunny,0,8,3,2,18.2,67.3,21.45,250.0,4.2,0
2025-03-11,Tuesday,19,Dinner,Cloudy,1,33,5,2,23.0,78.5,16.5,736.58,3.4,3
2025-06-26,Thursday,20,Dinner,Cloudy,1,41,8,2,24.9,83.4,16.8,731.3,3.3,1
2025-04-18,Friday,13,Lunch,Sunny,1,46,8,3,16.5,81.2,15.84,736.88,3.8,1
2025-01-29,Wednesday,13,Lunch,Cloudy,1,40,6,4,27.4,97.1,22.76,844.32,2.7,2
2025-06-28,Saturday,11,Lunch,Cloudy,0,52,7,4,25.0,75.4,18.68,861.66,3.9,3
2025-02-10,Monday,12,Lunch,Cloudy,0,17,5,2,15.6,63.8,21.83,412.1,4.2,1
2025-04-17,Thursday,20,Dinner,Rainy,0,28,5,2,17.3,62.2,21.84,794.03,4.1,1
2025-05-26,Monday,20,Dinner,Cloudy,0,46,9,2,30.6,81.5,18.67,811.43,3.2,1
2025-02-16,Sunday,19,Dinner,Sunny,1,42,6,2,27.5,68.7,18.11,642.39,3.3,2
2025-04-02,Wednesday,11,Lunch,Sunny,0,15,3,2,27.0,87.2,18.54,504.6,3.4,3
2025-06-25,Wednesday,13,Lunch,Rainy,0,16,3,2,24.0,84.8,18.96,520.36,2.9,2
2025-05-04,Sunday,20,Dinner,Cloudy,1,52,8,3,30.4,84.9,16.25,945.45,3.1,1
2025-01-29,Wednesday,19,Dinner,Rainy,1,39,6,2,34.0,85.1,24.32,1168.04,3.0,2
2025-04-23,Wednesday,11,Lunch,Cloudy,1,51,8,4,26.9,77.1,23.38,851.0,2.8,0
2025-01-17,Friday,17,Dinner,Sunny,0,30,4,3,20.0,75.5,31.38,1102.68,3.8,0
2025-06-17,Tuesday,18,Dinner,Sunny,0,37,6,3,15.0,73.4,24.29,1098.77,3.7,0
2025-01-04,Saturday,21,Dinner,Cloudy,1,75,12,3,28.8,65.8,24.16,1857.19,3.1,3
2025-05-28,Wednesday,14,Lunch,Cloudy,0,32,4,2,18.0,72.9,27.02,888.39,4.0,0
2025-06-21,Saturday,18,Dinner,Sunny,0,12,3,2,27.1,84.7,25.12,250.0,3.0,0
2025-05-13,Tuesday,21,Dinner,Sunny,1,35,6,2,24.8,87.1,22.76,552.03,2.9,2
2025-06-26,Thursday,12,Lunch,Sunny,0,46,5,2,27.9,71.6,27.89,1106.21,3.8,3
2025-04-21,Monday,14,Lunch,Sunny,0,29,4,2,22.5,72.5,22.02,720.93,3.9,1
2025-05-04,Sunday,18,Dinner,Sunny,0,33,5,3,22.7,71.6,31.05,1149.02,3.7,2
2025-06-19,Thursday,19,Dinner,Rainy,1,62,10,6,31.0,89.2,24.27,1494.2,2.4,2
2025-02-08,Saturday,21,Dinner,Cloudy,1,59,11,5,30.0,95.0,23.66,1561.1,4.0,1
2025-06-06,Friday,11,Lunch,Cloudy,0,46,7,5,34.6,80.4,22.61,987.45,3.0,3
2025-01-03,Friday,13,Lunch,Sunny,0,59,9,3,22.7,80.7,20.42,1052.58,3.4,1
2025-05-10,Saturday,20,Dinner,Cloudy,0,50,8,5,14.8,68.3,21.68,1190.91,4.1,1
2025-05-07,Wednesday,13,Lunch,Cloudy,0,20,4,2,10.0,68.0,26.6,348.73,4.6,0
2025-01-20,Monday,20,Dinner,Cloudy,1,22,3,2,28.6,85.5,22.65,658.83,2.6,0
2025-03-24,Monday,14,Lunch,Rainy,0,13,3,2,19.4,86.2,19.23,411.59,3.4,1
2025-03-26,Wednesday,17,Dinner,Sunny,0,47,8,4,19.5,73.7,22.36,762.15,2.8,1
2025-01-13,Monday,21,Dinner,Rainy,0,43,8,5,17.0,62.3,18.65,734.98,2.9,0
2025-02-27,Thursday,21,Dinner,Sunny,0,30,6,3,31.7,88.8,28.21,783.07,2.8,2
2025-06-14,Saturday,19,Dinner,Sunny,0,49,8,4,29.2,102.3,17.95,901.65,3.1,1
2025-04-14,Monday,14,Lunch,Sunny,0,34,5,2,24.9,72.3,23.63,671.28,3.4,2
2025-01-21,Tuesday,20,Dinner,Cloudy,0,48,6,3,24.6,85.0,28.1,1475.77,3.7,1
2025-04-24,Thursday,20,Dinner,Cloudy,0,43,6,3,17.4,73.4,21.63,866.43,4.2,0
2025-01-23,Thursday,20,Dinner,Sunny,0,36,6,2,22.3,59.5,28.97,1069.44,2.9,0
2025-04-25,Friday,18,Dinner,Rainy,1,51,9,6,27.0,75.4,20.87,1040.47,3.2,1
2025-01-31,Friday,20,Dinner,Sunny,0,45,6,4,19.8,87.6,23.55,1122.73,3.7,1
2025-06-17,Tuesday,11,Lunch,Sunny,1,34,5,3,32.2,88.1,24.17,788.03,2.8,0
2025-01-27,Monday,19,Dinner,Sunny,1,49,7,5,30.0,76.9,16.24,835.16,2.8,3
2025-04-16,Wednesday,11,Lunch,Sunny,0,50,10,3,24.5,75.3,21.85,1001.63,2.7,3
2025-05-23,Friday,21,Dinner,Sunny,0,50,6,5,21.4,85.8,28.15,1503.52,3.2,1
2025-01-01,Wednesday,12,Lunch,Sunny,1,37,6,4,25.1,83.6,23.37,910.01,3.4,2
2025-06-04,Wednesday,17,Dinner,Rainy,1,37,6,2,26.5,82.8,23.93,671.31,3.2,0
2025-05-11,Sunday,21,Dinner,Rainy,0,36,5,5,23.8,79.5,26.28,873.98,3.8,1
2025-02-22,Saturday,20,Dinner,Cloudy,1,48,6,3,32.3,101.9,22.37,1021.27,2.9,3
2025-03-29,Saturday,18,Dinner,Cloudy,0,53,8,3,23.9,82.7,17.19,888.13,3.1,2
2025-01-14,Tuesday,14,Lunch,Cloudy,0,21,3,3,25.8,92.7,29.68,631.71,3.5,2
2025-04-27,Sunday,18,Dinner,Sunny,1,32,5,3,24.2,73.0,24.59,894.08,3.2,0
2025-05-24,Saturday,20,Dinner,Sunny,0,48,8,5,24.6,76.1,28.35,1491.21,3.8,0
2025-06-18,Wednesday,18,Dinner,Sunny,1,52,8,4,18.1,67.9,12.73,363.74,3.9,0
2025-04-26,Saturday,12,Lunch,Sunny,0,53,8,2,25.2,81.3,30.67,1661.81,2.6,3
2025-01-25,Saturday,14,Lunch,Cloudy,0,47,9,4,19.3,84.5,30.18,1303.14,3.3,3
2025-01-01,Wednesday,18,Dinner,Cloudy,1,43,6,4,21.1,80.4,20.4,816.77,3.4,2
2025-04-01,Tuesday,17,Dinner,Cloudy,0,28,4,3,13.7,79.3,21.09,511.37,3.6,0
2025-05-21,Wednesday,21,Dinner,Rainy,1,31,4,3,22.8,70.7,15.7,427.55,3.8,0
2025-04-06,Sunday,12,Lunch,Sunny,0,34,6,4,19.2,91.6,22.26,881.17,4.5,1
2025-01-12,Sunday,13,Lunch,Sunny,0,36,7,2,23.5,72.1,21.77,895.45,3.6,1
2025-05-07,Wednesday,13,Lunch,Sunny,1,40,8,4,27.2,83.8,26.69,967.39,3.5,2
2025-04-15,Tuesday,12,Lunch,Sunny,0,51,7,4,12.3,88.7,28.0,1188.93,4.3,1
2025-03-07,Friday,14,Lunch,Sunny,1,52,6,4,22.3,66.7,21.35,1389.82,4.2,2
2025-02-18,Tuesday,12,Lunch,Rainy,0,23,5,2,27.6,82.0,17.98,482.6,2.5,1
2025-04-11,Friday,14,Lunch,Cloudy,0,46,7,2,25.2,80.9,19.13,701.97,3.1,0
2025-04-28,Monday,14,Lunch,Cloudy,0,37,5,3,24.3,75.6,21.32,1103.62,3.0,1
2025-03-28,Friday,12,Lunch,Sunny,0,27,3,4,12.1,72.9,16.95,339.34,3.9,0
2025-04-17,Thursday,11,Lunch,Sunny,0,43,6,4,25.3,90.3,18.17,919.16,3.3,0
2025-06-12,Thursday,12,Lunch,Rainy,0,17,3,2,26.4,95.6,24.78,606.62,3.5,1
2025-04-26,Saturday,20,Dinner,Sunny,0,55,10,3,28.1,72.4,28.78,1558.65,3.3,3
2025-06-18,Wednesday,21,Dinner,Sunny,0,46,6,4,24.2,79.4,19.22,816.58,3.4,0
2025-02-04,Tuesday,20,Dinner,Cloudy,0,39,5,3,26.6,80.2,22.47,954.86,3.5,4
2025-01-02,Thursday,21,Dinner,Cloudy,0,46,6,3,23.9,79.3,20.94,777.95,3.4,5
2025-01-13,Monday,21,Dinner,Sunny,0,48,8,3,21.2,67.9,22.75,1194.18,4.3,1
2025-04-21,Monday,20,Dinner,Rainy,0,41,5,3,21.0,78.6,26.75,848.92,4.0,0
2025-05-11,Sunday,13,Lunch,Sunny,1,47,6,3,30.8,93.8,17.74,749.44,2.9,2
2025-06-27,Friday,13,Lunch,Sunny,1,38,4,2,32.4,81.0,15.18,582.55,1.9,1
2025-02-02,Sunday,12,Lunch,Sunny,0,22,3,2,19.2,72.2,23.61,434.8,3.3,2
2025-04-10,Thursday,18,Dinner,Sunny,1,47,7,5,24.3,79.9,20.88,849.1,3.2,0
2025-05-10,Saturday,19,Dinner,Cloudy,0,33,4,3,26.4,97.3,30.21,877.24,3.7,4
2025-04-18,Friday,14,Lunch,Sunny,0,41,7,2,30.0,93.7,27.79,1313.36,3.0,3
2025-03-12,Wednesday,19,Dinner,Sunny,0,33,3,2,26.2,80.0,27.26,933.32,3.6,0
2025-03-29,Saturday,17,Dinner,Sunny,0,49,8,3,22.9,81.1,22.53,1127.51,3.6,1
2025-04-26,Saturday,13,Lunch,Cloudy,0,38,4,3,22.1,86.5,21.31,814.43,3.7,0
2025-02-05,Wednesday,19,Dinner,Sunny,0,47,9,6,24.5,71.0,30.05,1178.14,3.2,0
2025-06-04,Wednesday,21,Dinner,Sunny,0,35,4,3,18.4,66.4,21.06,813.18,4.4,2
2025-03-18,Tuesday,21,Dinner,Rainy,1,40,6,3,23.4,77.9,20.43,978.44,3.0,3
2025-03-22,Saturday,21,Dinner,Sunny,1,57,8,4,31.6,91.8,25.08,1726.53,2.6,4
2025-06-11,Wednesday,14,Lunch,Sunny,1,41,6,2,17.2,73.6,23.92,1100.56,3.9,0
2025-02-21,Friday,14,Lunch,Sunny,0,56,8,3,22.0,69.9,17.38,1204.56,3.3,0
2025-06-09,Monday,17,Dinner,Sunny,1,20,3,2,27.8,78.1,22.66,436.7,2.9,2
2025-06-25,Wednesday,18,Dinner,Sunny,0,32,5,2,16.4,90.9,23.11,835.84,3.9,0
2025-06-22,Sunday,13,Lunch,Cloudy,0,49,7,4,24.9,85.8,26.21,1452.66,3.0,2
2025-06-16,Monday,13,Lunch,Cloudy,1,53,8,3,30.7,88.2,22.48,1195.32,3.2,5
2025-05-09,Friday,21,Dinner,Sunny,0,38,6,3,21.9,83.7,24.52,888.26,3.1,0
2025-06-27,Friday,18,Dinner,Sunny,0,37,5,2,30.9,84.0,22.46,944.27,3.1,4
2025-01-30,Thursday,18,Dinner,Sunny,1,49,8,3,27.2,86.4,24.4,1056.12,3.3,3
2025-05-24,Saturday,20,Dinner,Sunny,1,52,9,5,17.3,72.9,33.9,1744.53,4.1,2
2025-05-30,Friday,19,Dinner,Cloudy,1,43,6,2,25.7,89.7,20.45,961.86,3.2,3
2025-06-22,Sunday,21,Dinner,Rainy,1,13,3,2,19.5,87.2,22.41,321.23,3.4,2
2025-03-15,Saturday,19,Dinner,Sunny,1,57,8,5,16.6,89.6,17.94,837.87,4.6,0
2025-01-04,Saturday,21,Dinner,Rainy,0,33,3,2,27.7,79.7,21.97,672.42,2.6,2
2025-01-28,Tuesday,11,Lunch,Rainy,1,36,6,2,25.7,77.2,22.61,506.38,3.8,0
2025-04-08,Tuesday,13,Lunch,Sunny,1,63,10,6,22.4,73.3,16.15,1004.04,3.1,1
2025-01-14,Tuesday,11,Lunch,Cloudy,0,33,7,2,18.0,76.5,28.97,1033.46,3.7,3
2025-02-21,Friday,17,Dinner,Cloudy,1,32,4,2,24.7,85.5,19.42,563.78,3.1,2
2025-02-11,Tuesday,17,Dinner,Rainy,0,40,7,2,22.5,85.7,26.76,1057.19,3.5,3
2025-06-24,Tuesday,17,Dinner,Sunny,0,32,6,2,28.3,77.4,21.04,745.5,3.7,1
2025-02-07,Friday,11,Lunch,Cloudy,0,30,4,2,12.3,69.3,18.34,325.32,3.9,1
2025-06-26,Thursday,17,Dinner,Cloudy,0,46,7,3,21.4,69.0,17.85,574.27,3.0,1
2025-02-22,Saturday,21,Dinner,Sunny,0,15,3,2,19.8,76.5,23.22,342.19,3.5,2
2025-01-09,Thursday,18,Dinner,Sunny,0,40,5,2,29.1,91.6,24.15,1086.87,2.6,0
2025-04-26,Saturday,12,Lunch,Sunny,1,47,8,4,33.7,82.5,29.66,935.66,2.3,2
2025-06-07,Saturday,21,Dinner,Rainy,1,36,5,2,26.0,74.1,20.77,759.09,3.9,1
2025-02-27,Thursday,21,Dinner,Sunny,0,45,9,3,19.1,90.5,26.88,1143.11,4.0,0
2025-04-10,Thursday,14,Lunch,Sunny,0,32,7,2,21.8,76.8,26.59,868.11,3.6,1
2025-05-11,Sunday,17,Dinner,Sunny,1,16,3,2,5.5,59.1,26.6,498.69,4.8,0
2025-06-27,Friday,11,Lunch,Sunny,0,39,6,3,25.5,67.9,20.86,759.11,3.5,1
2025-04-08,Tuesday,19,Dinner,Sunny,0,23,4,3,14.1,75.4,22.26,365.36,3.6,0
2025-04-17,Thursday,18,Dinner,Sunny,0,42,6,4,24.4,78.8,19.19,919.51,3.0,2
2025-05-22,Thursday,11,Lunch,Sunny,0,25,3,2,16.3,70.6,24.57,672.65,3.5,1
2025-01-04,Saturday,17,Dinner,Rainy,0,28,3,2,16.5,63.3,20.32,526.21,4.1,1
2025-02-21,Friday,20,Dinner,Sunny,0,53,9,2,37.6,85.0,24.11,1227.78,3.3,1
2025-02-27,Thursday,18,Dinner,Cloudy,0,39,7,2,21.5,85.2,24.27,962.39,3.3,0
2025-05-31,Saturday,21,Dinner,Sunny,1,62,11,3,29.2,84.9,24.38,1363.73,2.6,2
2025-06-04,Wednesday,14,Lunch,Cloudy,1,49,7,4,25.8,84.0,22.9,1120.19,4.1,0
2025-02-19,Wednesday,17,Dinner,Sunny,0,34,4,2,13.6,84.3,21.58,612.64,4.2,0
2025-04-25,Friday,13,Lunch,Sunny,0,52,8,4,24.7,80.9,23.71,1066.33,3.1,2
2025-06-24,Tuesday,12,Lunch,Rainy,1,23,6,2,27.1,78.8,22.8,732.89,3.0,1
2025-02-17,Monday,13,Lunch,Sunny,0,26,4,2,28.2,77.4,16.03,626.92,3.2,2
2025-05-12,Monday,12,Lunch,Sunny,0,35,4,2,24.5,72.6,28.39,887.84,3.5,3
2025-04-07,Monday,11,Lunch,Sunny,0,40,6,3,27.2,82.6,24.48,1128.62,3.2,1
2025-04-20,Sunday,17,Dinner,Cloudy,1,49,8,3,26.7,78.6,18.4,806.0,3.1,3
2025-05-23,Friday,17,Dinner,Rainy,1,45,7,4,23.9,83.1,18.31,702.22,3.6,1
2025-02-03,Monday,13,Lunch,Cloudy,1,60,10,6,23.0,77.2,20.58,1431.81,3.4,2
2025-05-30,Friday,17,Dinner,Cloudy,1,43,7,4,11.3,61.6,19.64,835.73,4.6,0
2025-01-02,Thursday,18,Dinner,Cloudy,0,39,6,4,25.0,75.0,25.41,935.92,3.0,0
2025-04-30,Wednesday,13,Lunch,Cloudy,1,48,8,3,32.2,81.4,22.82,980.53,2.4,2
2025-01-11,Saturday,13,Lunch,Rainy,0,29,4,2,7.1,82.9,17.65,291.03,4.4,0
2025-03-24,Monday,11,Lunch,Cloudy,0,34,4,3,23.1,76.3,21.72,723.71,3.3,1
2025-06-10,Tuesday,17,Dinner,Rainy,0,21,3,2,26.3,85.1,23.71,433.21,3.1,1
2025-05-06,Tuesday,21,Dinner,Cloudy,1,40,6,4,31.5,81.4,26.03,852.48,2.6,3
2025-04-02,Wednesday,12,Lunch,Sunny,0,29,5,2,25.7,86.1,23.02,393.73,4.0,0
2025-03-23,Sunday,21,Dinner,Sunny,0,12,3,2,20.9,96.7,28.18,250.0,4.6,1
2025-02-26,Wednesday,13,Lunch,Sunny,0,29,5,2,29.9,92.4,25.73,704.63,3.4,2
2025-05-14,Wednesday,12,Lunch,Sunny,0,32,4,2,23.8,88.3,19.49,363.98,2.9,0
2025-05-10,Saturday,13,Lunch,Rainy,0,30,5,2,27.4,79.2,25.87,777.45,3.1,1
2025-04-17,Thursday,21,Dinner,Sunny,1,42,6,5,23.1,79.6,18.17,763.04,3.4,1
2025-05-18,Sunday,19,Dinner,Cloudy,1,42,7,3,22.0,71.1,15.98,842.7,3.4,2
2025-01-24,Friday,18,Dinner,Sunny,0,26,4,2,26.7,82.7,31.1,835.0,3.6,0
2025-02-26,Wednesday,14,Lunch,Sunny,0,36,6,3,24.5,88.6,19.12,630.12,2.9,3
2025-06-19,Thursday,18,Dinner,Cloudy,0,12,3,2,18.8,87.5,18.33,483.89,4.6,3
2025-03-26,Wednesday,18,Dinner,Sunny,0,32,4,2,21.8,67.7,29.2,846.3,3.5,0
2025-03-17,Monday,14,Lunch,Sunny,0,40,7,4,23.4,80.1,25.3,971.89,3.3,1
2025-06-08,Sunday,21,Dinner,Rainy,0,8,3,2,23.5,84.0,23.94,250.0,3.6,1
2025-05-02,Friday,21,Dinner,Cloudy,0,59,10,3,27.7,83.1,27.89,1693.87,3.2,1
2025-06-16,Monday,11,Lunch,Cloudy,0,46,7,3,15.5,86.0,27.45,1360.52,4.1,0
2025-01-30,Thursday,18,Dinner,Cloudy,1,38,7,4,25.4,88.9,19.12,920.07,3.1,2
2025-04-25,Friday,14,Lunch,Sunny,0,31,6,2,21.4,91.4,21.59,571.19,3.9,0
2025-06-14,Saturday,14,Lunch,Sunny,1,45,8,4,10.7,60.3,29.69,1404.01,4.4,0
2025-01-11,Saturday,18,Dinner,Sunny,1,45,6,2,28.9,69.7,17.64,613.18,2.8,0
2025-04-08,Tuesday,12,Lunch,Cloudy,0,12,3,2,11.3,52.5,25.04,305.33,4.3,0
2025-04-09,Wednesday,17,Dinner,Cloudy,0,43,6,5,16.2,55.9,17.81,823.8,3.9,0
2025-05-19,Monday,17,Dinner,Cloudy,0,42,7,2,27.4,96.2,19.8,880.39,2.3,1
2025-01-07,Tuesday,21,Dinner,Sunny,1,39,6,2,30.5,80.0,16.12,767.12,2.9,3
2025-04-06,Sunday,21,Dinner,Sunny,0,40,6,3,27.6,79.5,21.84,685.57,2.9,0
2025-05-11,Sunday,20,Dinner,Cloudy,0,44,6,3,31.9,74.8,26.13,932.51,3.5,2
2025-05-05,Monday,11,Lunch,Cloudy,0,28,3,3,17.2,80.3,19.3,474.54,4.0,2
2025-03-17,Monday,14,Lunch,Rainy,0,24,4,2,30.3,90.0,25.44,353.06,3.0,0
2025-03-24,Monday,21,Dinner,Sunny,1,40,5,4,21.2,79.0,20.3,880.44,3.5,0
2025-01-22,Wednesday,12,Lunch,Sunny,1,38,6,3,15.8,79.1,18.42,766.62,4.7,1
2025-02-12,Wednesday,21,Dinner,Sunny,1,48,9,3,29.0,86.7,23.91,1224.7,2.7,2
2025-05-17,Saturday,11,Lunch,Cloudy,0,32,6,2,21.5,71.5,27.9,1040.78,3.2,3
2025-06-10,Tuesday,12,Lunch,Rainy,1,57,12,5,28.0,85.3,30.27,1663.25,3.4,3
2025-02-23,Sunday,14,Lunch,Sunny,0,23,3,2,24.6,69.4,25.74,643.84,3.7,0
2025-06-25,Wednesday,19,Dinner,Sunny,1,48,9,4,26.3,74.9,14.99,658.6,3.1,1
2025-01-27,Monday,14,Lunch,Cloudy,0,52,9,4,14.8,72.4,31.63,1579.42,4.6,0
2025-05-18,Sunday,19,Dinner,Rainy,0,23,3,3,21.6,86.2,24.65,638.44,3.6,2
2025-06-15,Sunday,12,Lunch,Rainy,1,51,9,3,29.9,67.9,21.16,980.96,3.2,0
2025-06-25,Wednesday,13,Lunch,Rainy,0,34,5,2,30.2,74.7,21.49,735.75,3.5,2
2025-01-07,Tuesday,20,Dinner,Sunny,0,35,5,2,27.3,80.7,22.69,808.32,3.3,1
2025-03-26,Wednesday,11,Lunch,Sunny,0,47,9,2,22.8,80.9,16.97,917.98,3.5,1
2025-01-23,Thursday,12,Lunch,Sunny,0,39,7,3,19.2,73.0,23.88,938.64,4.1,2
2025-01-14,Tuesday,13,Lunch,Sunny,0,35,7,2,22.7,68.8,24.36,845.79,3.4,0
2025-03-06,Thursday,21,Dinner,Cloudy,0,29,3,2,26.6,77.0,22.36,794.87,3.5,0
2025-01-19,Sunday,14,Lunch,Sunny,0,31,5,2,34.2,74.5,23.8,674.68,2.8,1
2025-03-08,Saturday,19,Dinner,Sunny,0,39,7,2,22.7,80.1,20.1,875.29,3.1,2
2025-04-10,Thursday,20,Dinner,Sunny,1,38,6,3,22.6,88.2,21.12,801.01,3.5,3
2025-06-11,Wednesday,19,Dinner,Sunny,1,42,4,5,22.2,76.8,20.37,855.5,3.5,5
2025-04-21,Monday,18,Dinner,Cloudy,0,40,6,4,21.2,75.9,22.0,515.78,3.4,2
2025-01-05,Sunday,19,Dinner,Sunny,0,21,3,2,25.8,78.0,23.84,806.78,3.7,0
2025-06-22,Sunday,12,Lunch,Rainy,0,29,7,2,22.9,67.9,20.54,673.61,3.4,0
2025-05-17,Saturday,11,Lunch,Cloudy,1,56,10,5,22.0,81.5,24.54,1223.34,3.8,2
2025-06-14,Saturday,12,Lunch,Sunny,0,57,11,3,17.2,74.2,14.32,819.1,4.3,1
2025-05-30,Friday,11,Lunch,Cloudy,0,39,8,2,25.6,82.4,22.45,756.97,3.4,0
2025-06-29,Sunday,12,Lunch,Sunny,0,26,5,2,22.3,99.4,13.98,344.09,3.8,1
2025-04-02,Wednesday,21,Dinner,Cloudy,0,28,4,3,24.8,87.7,30.03,851.89,4.2,3
2025-01-28,Tuesday,17,Dinner,Cloudy,0,46,7,3,18.8,83.7,26.36,1027.67,4.6,0
2025-06-25,Wednesday,17,Dinner,Rainy,0,23,3,2,29.2,76.6,20.79,573.34,2.8,1
2025-06-05,Thursday,12,Lunch,Rainy,0,27,4,2,15.5,92.3,27.93,869.46,3.7,1
2025-03-14,Friday,20,Dinner,Cloudy,1,58,9,5,29.0,76.5,21.63,1248.52,3.1,1
2025-04-08,Tuesday,19,Dinner,Cloudy,0,41,6,3,26.3,78.9,29.14,1085.98,3.8,0
2025-06-19,Thursday,11,Lunch,Sunny,0,19,3,2,27.5,82.4,30.52,746.46,3.7,2
2025-05-02,Friday,13,Lunch,Sunny,0,57,9,3,21.4,73.8,21.85,1084.15,3.2,1
2025-05-17,Saturday,14,Lunch,Cloudy,1,51,8,4,27.6,85.1,14.84,530.97,3.4,1
2025-02-04,Tuesday,19,Dinner,Sunny,0,33,3,3,29.3,91.8,28.95,771.73,3.4,2
2025-05-20,Tuesday,17,Dinner,Sunny,0,22,6,2,27.9,79.9,26.17,554.26,3.1,2
2025-06-12,Thursday,13,Lunch,Sunny,0,35,5,2,16.9,80.1,27.45,1278.77,3.3,2
2025-03-18,Tuesday,18,Dinner,Sunny,0,39,6,2,27.1,92.9,25.64,925.14,2.3,0
2025-01-03,Friday,21,Dinner,Cloudy,0,25,3,3,32.0,81.9,22.81,706.49,3.0,2
2025-05-23,Friday,13,Lunch,Sunny,0,29,4,2,22.3,80.2,21.88,532.42,3.7,0
2025-02-01,Saturday,11,Lunch,Cloudy,0,45,7,4,20.7,68.1,19.02,1025.08,3.3,0
2025-01-02,Thursday,19,Dinner,Sunny,0,30,6,2,13.8,80.5,25.36,923.52,3.9,1
2025-05-18,Sunday,21,Dinner,Rainy,0,36,6,2,23.3,75.8,25.72,708.09,3.5,1
2025-01-22,Wednesday,17,Dinner,Sunny,0,29,5,3,22.8,81.3,30.15,669.13,2.8,1
2025-02-23,Sunday,18,Dinner,Cloudy,0,45,8,4,16.6,78.0,20.06,992.83,3.9,0
2025-02-24,Monday,19,Dinner,Sunny,0,37,7,2,22.8,58.6,21.91,971.58,3.2,0
2025-06-15,Sunday,21,Dinner,Cloudy,1,45,7,4,14.4,81.5,24.0,1130.32,3.5,0
2025-02-06,Thursday,13,Lunch,Cloudy,1,48,8,4,29.1,90.6,21.31,990.66,3.2,0
2025-02-17,Monday,14,Lunch,Rainy,0,13,3,2,24.9,82.9,25.49,293.07,3.5,1
2025-06-07,Saturday,17,Dinner,Sunny,0,40,6,2,32.0,89.6,18.41,543.9,3.0,7
2025-02-19,Wednesday,12,Lunch,Sunny,0,36,6,4,24.7,73.1,24.03,822.21,3.0,3
2025-02-16,Sunday,11,Lunch,Rainy,0,12,3,2,17.2,89.5,22.15,511.07,3.9,2
2025-05-21,Wednesday,20,Dinner,Cloudy,0,31,5,2,26.9,74.6,16.96,537.18,3.2,1
